"","id","attack","health","cost","name","rarity","set","type","collectible","text","race","spellDamage","durability","overload","cardClass","patch_num","meta1","meta2","meta3","meta4","meta5","meta6","meta7","meta8","meta_num","how","what","invariate","atk_over_hp","has_power"
"4828","EX1_284",4,4,5,"Azure Drake","RARE","EXPERT1","MINION",TRUE,"<b>Spell Damage +1</b>. <b>Battlecry:</b> Draw a card.","DRAGON",1,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Draw",NA,"EQUAL","Other"
"4829","OG_310",3,3,3,"Steward of Darkshire","RARE","OG","MINION",TRUE,"Whenever you summon a 1-Health minion, give it <b>Divine Shield</b>.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Summon & Give",NA,"EQUAL","Other"
"4830","OG_152",5,5,7,"Grotesque Dragonhawk","COMMON","OG","MINION",TRUE,"<b>Windfury</b>","BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Windfury","EQUAL","Other"
"4831","EX1_096",2,1,2,"Loot Hoarder","COMMON","EXPERT1","MINION",TRUE,"<b>Deathrattle:</b> Draw a card.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Deathrattle","Draw",NA,"ATK>HP","Other"
"4832","OG_283",4,2,4,"C'Thun's Chosen","COMMON","OG","MINION",TRUE,"[x]<b>Divine Shield</b>
<b>Battlecry:</b> Give your C'Thun
+2/+2 <i>(wherever it is).</i>",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Give","Divine_Shield","ATK>HP","Other"
"4833","CFM_620",NA,NA,3,"Potion of Polymorph","RARE","GADGZ","SPELL",TRUE,"<b>Secret:</b> After your opponent plays a minion, transform it into a
1/1 Sheep.",NA,NA,NA,NA,"MAGE","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger",NA,NA,NA,"Other"
"4834","EX1_323",3,15,9,"Lord Jaraxxus","LEGENDARY","EXPERT1","MINION",TRUE,"<b>Battlecry:</b> Destroy your hero and replace it with Lord Jaraxxus.","DEMON",NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry","Destroy",NA,"ATK<HP","Other"
"4835","LOE_029",1,1,2,"Jeweled Scarab","COMMON","LOE","MINION",TRUE,"<b>Battlecry: Discover</b> a
3-Cost card.","BEAST",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Add",NA,"EQUAL","Other"
"4836","EX1_544",NA,NA,2,"Flare","RARE","EXPERT1","SPELL",TRUE,"All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.",NA,NA,NA,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Draw & Destroy",NA,NA,"Other"
"4837","CFM_060",2,6,5,"Red Mana Wyrm","COMMON","GADGZ","MINION",TRUE,"Whenever  you cast a spell, gain +2 Attack.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Gain",NA,"ATK<HP","Other"
"4838","OG_120",8,6,8,"Anomalus","LEGENDARY","OG","MINION",TRUE,"<b>Deathrattle:</b> Deal 8 damage to all minions.",NA,NA,NA,NA,"MAGE","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Deal",NA,"ATK>HP","Other"
"4839","EX1_554",NA,NA,2,"Snake Trap","EPIC","EXPERT1","SPELL",TRUE,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",NA,NA,NA,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","One_or_More_Trigger","Summon",NA,NA,"Other"
"4840","AT_095",2,2,3,"Silent Knight","COMMON","TGT","MINION",TRUE,"<b>Stealth</b>
<b>Divine Shield</b>",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Divine_Shield & Stealth","EQUAL","Other"
"4841","AT_076",3,4,4,"Murloc Knight","COMMON","TGT","MINION",TRUE,"<b>Inspire:</b> Summon a random Murloc.","MURLOC",NA,NA,NA,"PALADIN","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Other_Multi_Trigger","Summon",NA,"ATK<HP","Other"
"4842","AT_087",2,1,3,"Argent Horserider","COMMON","TGT","MINION",TRUE,"<b>Charge</b>
<b>Divine Shield</b>",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Charge & Divine_Shield","ATK>HP","Other"
"4843","CS2_072",NA,NA,0,"Backstab","FREE","CORE","SPELL",TRUE,"Deal $2 damage to an undamaged minion.",NA,NA,NA,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4844","EX1_243",3,1,1,"Dust Devil","COMMON","EXPERT1","MINION",TRUE,"<b>Windfury</b>. <b>Overload:</b> (2)",NA,NA,NA,2,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Windfury","ATK>HP","Other"
"4845","AT_119",4,4,5,"Kvaldir Raider","COMMON","TGT","MINION",TRUE,"<b>Inspire:</b> Gain +2/+2.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Other_Multi_Trigger","Gain",NA,"EQUAL","Other"
"4846","CFM_759",1,2,1,"Meanstreet Marshal","EPIC","GADGZ","MINION",TRUE,"<b>Deathrattle:</b> If this minion has 2 or more Attack, draw a card.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Draw",NA,"ATK<HP","Other"
"4847","HERO_04",NA,30,NA,"Uther Lightbringer","FREE","CORE","HERO",TRUE,NA,NA,NA,NA,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,NA
"4848","CS2_039",NA,NA,2,"Windfury","FREE","CORE","SPELL",TRUE,"Give a minion <b>Windfury</b>.",NA,NA,NA,NA,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4849","EX1_085",3,3,3,"Mind Control Tech","RARE","EXPERT1","MINION",TRUE,"[x]<b>Battlecry:</b> If your opponent
has 4 or more minions, take
 control of one at random.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry",NA,NA,"EQUAL","Other"
"4850","OG_256",2,2,3,"Spawn of N'Zoth","COMMON","OG","MINION",TRUE,"<b>Deathrattle:</b> Give your minions +1/+1.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Give",NA,"EQUAL","Other"
"4851","OG_173",9,9,9,"Blood of The Ancient One","EPIC","OG","MINION",TRUE,"If you control two of these
at the end of your turn, merge them into 'The Ancient One'.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"EQUAL","Other"
"4852","CFM_631",2,NA,4,"Brass Knuckles","EPIC","GADGZ","WEAPON",TRUE,"[x]After your hero attacks,
give a random minion in
your hand +1/+1.",NA,NA,3,NA,"WARRIOR","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger","Give",NA,NA,"Other"
"4853","KAR_009",1,1,1,"Babbling Book","RARE","KARA","MINION",TRUE,"<b>Battlecry:</b> Add a random Mage spell to your hand.",NA,NA,NA,NA,"MAGE","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Add",NA,"EQUAL","Other"
"4854","LOE_026",NA,NA,10,"Anyfin Can Happen","RARE","LOE","SPELL",TRUE,"Summon 7 Murlocs that died this game.",NA,NA,NA,NA,"PALADIN","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Summon",NA,NA,"Other"
"4855","CFM_337",2,NA,5,"Piranha Launcher","EPIC","GADGZ","WEAPON",TRUE,"[x]After your hero attacks,
summon a 1/1 Piranha.",NA,NA,4,NA,"HUNTER","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger","Summon",NA,NA,"Other"
"4856","EX1_560",8,8,9,"Nozdormu","LEGENDARY","EXPERT1","MINION",TRUE,"Players only have 15 seconds to take their turns.","DRAGON",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,"EQUAL","Other"
"4857","CS1_113",NA,NA,10,"Mind Control","COMMON","CORE","SPELL",TRUE,"Take control of an enemy minion.",NA,NA,NA,NA,"PRIEST","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4858","KAR_041",3,3,6,"Moat Lurker","RARE","KARA","MINION",TRUE,"<b>Battlecry:</b> Destroy a minion. <b>Deathrattle:</b> Resummon it.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry & Deathrattle","Summon & Destroy",NA,"EQUAL","Other"
"4859","EX1_407",NA,NA,5,"Brawl","EPIC","EXPERT1","SPELL",TRUE,"Destroy all minions except one. <i>(chosen randomly)</i>",NA,NA,NA,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Destroy",NA,NA,"Other"
"4860","AT_060",NA,NA,2,"Bear Trap","COMMON","TGT","SPELL",TRUE,"<b>Secret:</b> After your hero is attacked, summon a 3/3 Bear with <b>Taunt</b>.",NA,NA,NA,NA,"HUNTER","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","One_or_More_Trigger","Summon",NA,NA,"Other"
"4861","CS2_061",NA,NA,3,"Drain Life","FREE","CORE","SPELL",TRUE,"Deal $2 damage. Restore #2 Health to your hero.",NA,NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Restore & Deal",NA,NA,"Other"
"4862","EX1_308",NA,NA,1,"Soulfire","COMMON","CORE","SPELL",TRUE,"[x]Deal $4 damage.
Discard a random card.",NA,NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4863","CS2_005",NA,NA,1,"Claw","FREE","CORE","SPELL",TRUE,"Give your hero +2 Attack this turn. Gain 2 Armor.",NA,NA,NA,NA,"DRUID","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give & Gain",NA,NA,"Other"
"4864","NEW1_036",NA,NA,2,"Commanding Shout","RARE","EXPERT1","SPELL",TRUE,"Your minions can't be reduced below 1 Health this turn. Draw a card.",NA,NA,NA,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Draw",NA,NA,"Other"
"4865","CFM_717",2,NA,2,"Jade Claws","RARE","GADGZ","WEAPON",TRUE,"<b>Battlecry:</b> Summon a{1} {0} <b>Jade Golem</b>.
<b><b>Overload</b>:</b> (1)",NA,NA,2,1,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Summon",NA,NA,"Other"
"4866","OG_335",4,3,4,"Shifting Shade","RARE","OG","MINION",TRUE,"<b>Deathrattle:</b> Copy a card from your opponent's deck and add it to your hand.",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Add",NA,"ATK>HP","Other"
"4867","CS2_045",NA,NA,2,"Rockbiter Weapon","FREE","CORE","SPELL",TRUE,"Give a friendly character +3 Attack this turn.",NA,NA,NA,NA,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4868","AT_026",4,3,2,"Wrathguard","COMMON","TGT","MINION",TRUE,"Whenever this minion takes damage, also deal that amount to your hero.","DEMON",NA,NA,NA,"WARLOCK","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Deal",NA,"ATK>HP","Other"
"4869","EX1_023",3,3,4,"Silvermoon Guardian","COMMON","EXPERT1","MINION",TRUE,"<b>Divine Shield</b>",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Divine_Shield","EQUAL","Other"
"4870","LOE_086",0,6,5,"Summoning Stone","RARE","LOE","MINION",TRUE,"Whenever you cast a spell, summon a random minion of the same Cost.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Summon",NA,"ATK<HP","Other"
"4871","CFM_324",5,5,5,"White Eyes","LEGENDARY","GADGZ","MINION",TRUE,"<b>Taunt</b>
<b>Deathrattle:</b> Shuffle
'The Storm Guardian' into your deck.",NA,NA,NA,NA,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle",NA,"Taunt","EQUAL","Other"
"4872","OG_301",6,6,7,"Ancient Shieldbearer","RARE","OG","MINION",TRUE,"<b>Battlecry:</b> If your C'Thun has at least 10 Attack, gain 10 Armor.",NA,NA,NA,NA,"WARRIOR","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Gain",NA,"EQUAL","Other"
"4873","LOE_022",3,4,3,"Fierce Monkey","COMMON","LOE","MINION",TRUE,"<b>Taunt</b>","BEAST",NA,NA,NA,"WARRIOR","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,NA,"Taunt","ATK<HP","Other"
"4874","EX1_128",NA,NA,1,"Conceal","COMMON","EXPERT1","SPELL",TRUE,"Give your minions <b>Stealth</b> until your next turn.",NA,NA,NA,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4875","NEW1_025",1,2,1,"Bloodsail Corsair","RARE","EXPERT1","MINION",TRUE,"[x]<b>Battlecry:</b> Remove
1 Durability from your
opponent's weapon.","PIRATE",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Battlecry",NA,NA,"ATK<HP","Other"
"4876","CFM_669",4,6,5,"Burgly Bully","EPIC","GADGZ","MINION",TRUE,"Whenever your opponent casts a spell, add a Coin to your hand.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Add",NA,"ATK<HP","Other"
"4877","EX1_248",NA,NA,3,"Feral Spirit","RARE","EXPERT1","SPELL",TRUE,"Summon two 2/3 Spirit Wolves with <b>Taunt</b>. <b>Overload:</b> (2)",NA,NA,NA,2,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Summon",NA,NA,"Other"
"4878","CFM_039",0,7,3,"Street Trickster","COMMON","GADGZ","MINION",TRUE,"<b>Spell Damage +1</b>","DEMON",1,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK<HP","Other"
"4879","BRM_014",4,4,4,"Core Rager","RARE","BRM","MINION",TRUE,"<b>Battlecry:</b> If your hand is empty, gain +3/+3.","BEAST",NA,NA,NA,"HUNTER","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Gain",NA,"EQUAL","Other"
"4880","CS2_033",3,6,4,"Water Elemental","COMMON","CORE","MINION",TRUE,"<b>Freeze</b> any character damaged by this minion.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Freeze",NA,"ATK<HP","Other"
"4881","EX1_366",1,NA,3,"Sword of Justice","EPIC","EXPERT1","WEAPON",TRUE,"After you summon a minion, give it +1/+1 and this loses 1 Durability.",NA,NA,5,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","One_or_More_Trigger","Summon & Give",NA,NA,"Other"
"4882","CS2_236",NA,NA,2,"Divine Spirit","COMMON","CORE","SPELL",TRUE,"Double a minion's Health.",NA,NA,NA,NA,"PRIEST","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4883","CFM_855",5,7,6,"Defias Cleaner","EPIC","GADGZ","MINION",TRUE,"<b>Battlecry:</b> <b>Silence</b> a minion with <b>Deathrattle</b>.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry",NA,"Silence","ATK<HP","Other"
"4884","EX1_250",7,8,5,"Earth Elemental","EPIC","EXPERT1","MINION",TRUE,"<b>Taunt</b>. <b>Overload:</b> (3)",NA,NA,NA,3,"SHAMAN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Taunt","ATK<HP","Other"
"4885","OG_316",5,5,6,"Herald Volazj","LEGENDARY","OG","MINION",TRUE,"<b>Battlecry:</b> Summon a 1/1 copy of each of your other minions.",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Battlecry","Summon",NA,"EQUAL","Other"
"4886","OG_211",NA,NA,9,"Call of the Wild","EPIC","OG","SPELL",TRUE,"Summon all three Animal Companions.",NA,NA,NA,NA,"HUNTER","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Summon",NA,NA,"Other"
"4887","EX1_126",NA,NA,2,"Betrayal","COMMON","EXPERT1","SPELL",TRUE,"Force an enemy minion to deal its damage to the minions next to it.",NA,NA,NA,NA,"ROGUE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal",NA,NA,"Other"
"4888","OG_314",NA,NA,1,"Blood To Ichor","RARE","OG","SPELL",TRUE,"Deal $1 damage to a minion. If it survives, summon a 2/2 Slime.",NA,NA,NA,NA,"WARRIOR","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Summon & Deal",NA,NA,"Other"
"4889","CFM_716",NA,NA,2,"Sleep with the Fishes","EPIC","GADGZ","SPELL",TRUE,"Deal $3 damage to all damaged minions.",NA,NA,NA,NA,"WARRIOR","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Deal",NA,NA,"Other"
"4890","BRM_027",9,7,9,"Majordomo Executus","LEGENDARY","BRM","MINION",TRUE,"<b>Deathrattle:</b> Replace your hero with Ragnaros, the Firelord.",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Deathrattle",NA,NA,"ATK>HP","Other"
"4891","EX1_411",7,NA,7,"Gorehowl","EPIC","EXPERT1","WEAPON",TRUE,"Attacking a minion costs 1 Attack instead of 1 Durability.",NA,NA,1,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Cost_Manip",NA,NA,"Other"
"4892","CS2_087",NA,NA,1,"Blessing of Might","FREE","CORE","SPELL",TRUE,"Give a minion +3 Attack.",NA,NA,NA,NA,"PALADIN","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give",NA,NA,"Other"
"4893","OG_031",4,NA,5,"Hammer of Twilight","EPIC","OG","WEAPON",TRUE,"<b>Deathrattle:</b> Summon a 4/2 Elemental.",NA,NA,2,NA,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4","Deathrattle","Summon",NA,NA,"Other"
"4894","AT_129",3,4,3,"Fjola Lightbane","LEGENDARY","TGT","MINION",TRUE,"Whenever <b>you</b> target this minion with a spell, gain <b>Divine Shield.</b>",NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Multi_Trigger","Gain",NA,"ATK<HP","Other"
"4895","AT_001",NA,NA,5,"Flame Lance","COMMON","TGT","SPELL",TRUE,"Deal $8 damage to a minion.",NA,NA,NA,NA,"MAGE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Deal",NA,NA,"Other"
"4896","CS2_213",5,2,6,"Reckless Rocketeer","FREE","CORE","MINION",TRUE,"<b>Charge</b>",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Charge","ATK>HP","Other"
"4897","LOE_007",NA,NA,2,"Curse of Rafaam","COMMON","LOE","SPELL",TRUE,"Give your opponent a 'Cursed!' card.
While they hold it, they take 2 damage on their turn.",NA,NA,NA,NA,"WARLOCK","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Give",NA,NA,"Other"
"4898","CFM_325",1,1,1,"Small-Time Buccaneer","RARE","GADGZ","MINION",TRUE,"Has +2 Attack while you have a weapon equipped.","PIRATE",NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"EQUAL","Other"
"4899","OG_023",NA,NA,1,"Primal Fusion","COMMON","OG","SPELL",TRUE,"Give a minion +1/+1 for each of your Totems.",NA,NA,NA,NA,"SHAMAN","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Give",NA,NA,"Other"
"4900","EX1_017",4,2,3,"Jungle Panther","COMMON","EXPERT1","MINION",TRUE,"<b>Stealth</b>","BEAST",NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,"Stealth","ATK>HP","Other"
"4901","CFM_665",6,3,4,"Worgen Greaser","COMMON","GADGZ","MINION",TRUE,NA,NA,NA,NA,NA,"NEUTRAL","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,NA,NA,"ATK>HP",NA
"4902","DS1_188",5,NA,7,"Gladiator's Longbow","EPIC","EXPERT1","WEAPON",TRUE,"Your hero is <b>Immune</b> while attacking.",NA,NA,2,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4903","EX1_084",2,3,3,"Warsong Commander","FREE","CORE","MINION",TRUE,"Your <b>Charge</b> minions have +1 Attack.",NA,NA,NA,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,"ATK<HP","Other"
"4904","EX1_607",NA,NA,0,"Inner Rage","COMMON","EXPERT1","SPELL",TRUE,"Deal $1 damage to a minion and give it +2 Attack.",NA,NA,NA,NA,"WARRIOR","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Give & Deal",NA,NA,"Other"
"4905","CS2_084",NA,NA,1,"Hunter's Mark","COMMON","CORE","SPELL",TRUE,"Change a minion's Health to 1.",NA,NA,NA,NA,"HUNTER","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,NA,NA,NA,"Other"
"4906","EX1_298",8,8,8,"Ragnaros the Firelord","LEGENDARY","EXPERT1","MINION",TRUE,"Can't attack. At the end of your turn, deal 8 damage to a random enemy.",NA,NA,NA,NA,"NEUTRAL","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","Multi_Trigger","Deal",NA,"EQUAL","Other"
"4907","EX1_303",NA,NA,4,"Shadowflame","RARE","EXPERT1","SPELL",TRUE,"Destroy a friendly minion and deal its Attack damage to all enemy minions.",NA,NA,NA,NA,"WARLOCK","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4",NA,"Deal & Destroy",NA,NA,"Other"
"4908","AT_037",NA,NA,1,"Living Roots","COMMON","TGT","SPELL",TRUE,"<b>Choose One -</b> Deal $2 damage; or Summon two 1/1 Saplings.",NA,NA,NA,NA,"DRUID","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4",NA,"Summon & Deal",NA,NA,"Other"
"4909","EX1_594",NA,NA,3,"Vaporize","RARE","EXPERT1","SPELL",TRUE,"<b>Secret:</b> When a minion attacks your hero, destroy it.",NA,NA,NA,NA,"MAGE","17994",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"meta4","One_or_More_Trigger","Destroy",NA,NA,"Other"
"4910","OG_100",NA,NA,4,"Shadow Word: Horror","RARE","OG","SPELL",TRUE,"Destroy all minions with 2 or less Attack.",NA,NA,NA,NA,"PRIEST","17994",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"meta4",NA,"Destroy",NA,NA,"Other"
"4911","AT_032",4,3,3,"Shady Dealer","RARE","TGT","MINION",TRUE,"<b>Battlecry:</b> If you have a Pirate, gain +1/+1.",NA,NA,NA,NA,"ROGUE","17994",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"meta4","Battlecry","Gain",NA,"ATK>HP","Other"
